"sum.w","X.Intercept.","log10.AVEINCOME.","log10.IMDSCORE.","log10.PTAINDEX.","X.Intercept._se","log10.AVEINCOME._se","log10.IMDSCORE._se","log10.PTAINDEX._se","gwr.e","pred","pred.se","localR2","X.Intercept._se_EDF","log10.AVEINCOME._se_EDF","log10.IMDSCORE._se_EDF","log10.PTAINDEX._se_EDF","pred.se.1","coord.x","coord.y"
14.0766254233928,4.4185907519657,0.296801818656717,-0.260262234851566,-0.0215745063675779,3.72760074747075,0.762607293329459,0.172307849579759,0.0429464649185441,-0.0254725286288795,5.33604855500792,0.0329123970050012,0.651949575373266,3.95549835136848,0.809231485843275,0.182842386058389,0.0455721206992645,0.0349245911545651,547630.741686497,189508.845151695
9.85209605529545,1.94444234048365,0.802623955981277,-0.139219900142706,-0.0735299406001421,5.83342412626596,1.18583371243209,0.285278451145308,0.0621979325489462,0.0359780813666064,5.41320412519965,0.0261266218313819,0.64503962435888,6.1900673053396,1.2583330705964,0.302719770606301,0.0660005822304915,0.0277239480786615,547977.512785664,188984.226050398
13.129021956878,2.57444544564704,0.66592767339773,-0.155775824624684,-0.0385353976448933,3.9114976469233,0.803746473143711,0.16816509735225,0.0447006300341837,0.00601016617132075,5.33296601429045,0.0312744500023243,0.640902341660249,4.15063831722987,0.85288582786001,0.17844635474598,0.0474335317496965,0.0331865035460375,548130.998884977,189333.973212727
16.7466256315239,2.02245797069271,0.770981255499593,-0.116747192249957,-0.025111284028303,3.53530187176837,0.727850788490621,0.143073335363905,0.0403555117276619,0.025700135704381,5.41877293203726,0.0191624019049173,0.595418298046552,3.75144273024895,0.772350042013048,0.151820535646343,0.0428227621253986,0.020333950516184,548652.285206634,189005.263112845
10.2137427508706,2.77164170255157,0.626898934261603,-0.148524527906699,-0.0698177402922932,5.92111560193543,1.1987546015428,0.303244962805977,0.0612809815691234,0.0294449274747961,5.38649071897279,0.0201455859539689,0.538962993749559,6.2831200518482,1.27204391546365,0.321784716685045,0.0650275708125075,0.0213772443527769,547972.476730395,188354.981490785
14.5432656641985,0.576843555132777,1.06132672303574,-0.0372987657966327,-0.0335645708590262,4.12534004245335,0.840025593268103,0.190423721815997,0.0576899205063228,0.0230236027189072,5.36153074487214,0.0240091135328215,0.610587470853133,4.37755458328807,0.891382976445061,0.202065824301517,0.0612169598925452,0.0254769798137131,550042.387045457,186216.696794688
15.7850913230998,1.7036194910945,0.831593516746446,-0.0866879412499661,-0.0371134414916218,3.37305321492149,0.69257093646085,0.139455297843207,0.041672953415927,0.0156571055782915,5.38533096985106,0.0296445172017561,0.661107294466204,3.57927453463277,0.734913254654592,0.147981298985061,0.0442207494043454,0.0314569201109382,550633.422296806,186483.484896831
12.7108052756191,1.32822629388986,0.900498529284435,-0.0420736450511131,-0.0427536704828639,4.37975535659516,0.894068993597422,0.204143187207886,0.0654189906116511,-0.00177659717836108,5.39776868926857,0.0261955076918697,0.62756435567536,4.64752431015156,0.948730475650822,0.216624068710094,0.069418568951665,0.0277970454745607,550059.244448116,185634.841277625
15.2623979933363,2.94520371370779,0.575359158924407,-0.129624472322842,-0.0350158013516758,3.5023525644301,0.725861484215989,0.127508237270242,0.0568240723363604,-0.0321161963071737,5.41384265093813,0.0275539634580347,0.695734401481995,3.71647897214162,0.770239115894145,0.135303820466975,0.0602981756018335,0.0292385543451442,550432.344876615,185260.953267765
13.7417049845217,1.9528924267924,0.791835197627242,-0.139260918532286,-0.0390227022415394,3.84809769039272,0.79187786283455,0.146614683390569,0.0394509534833739,-0.0233388628247001,5.45045084042118,0.0311535674360314,0.697377322562794,4.08336222182087,0.840291595888472,0.155578394180574,0.0418629011085165,0.0330582304760191,551171.376263078,187100.383264435
17.3977591820429,1.81150196556707,0.818451103456253,-0.12532197401692,-0.0358896635926632,3.39706381491765,0.698968955244173,0.132024238363593,0.0373860484745874,0.0371954138749171,5.41535432511192,0.0132115915248616,0.673654017385414,3.60475309178904,0.741702434736882,0.140095920289267,0.0396717521869134,0.0140193202104604,550721.228571685,187157.765304323
19.9360346101331,2.83502123184197,0.601147448021921,-0.137118634989444,-0.0293391469017876,2.73618483198677,0.563753081662428,0.106778558891519,0.0368328570493129,-0.0100738805877708,5.43037996173357,0.0261486367838896,0.744054356462543,2.90346936948833,0.598219749421309,0.113306773517386,0.0390847398111515,0.0277473089786744,551150.506683033,186011.907227556
12.1394779884986,4.56295031473077,0.312861891290627,-0.380149021361314,-0.0294008827205669,3.38090961145871,0.664148053316291,0.243351705289083,0.0436839890326703,-0.00224624211955489,5.38280767348905,0.0142676795652612,0.739360563177033,3.58761125459178,0.704752656716166,0.258229712430121,0.0463547354735265,0.0151399752338115,545565.893532389,184053.960334403
11.8198420626273,2.72069481831403,0.675320632323581,-0.269811394722976,-0.0214348437834659,5.49107879112385,1.09098228451987,0.330726934509986,0.075704845496458,0.0132494166859463,5.38250620018358,0.0152425917444223,0.715240135725116,5.82679170248108,1.15768262755034,0.350946877853009,0.0803332791890409,0.0161744914759325,546853.911902992,184260.283646052
11.1322507217158,2.92205970790655,0.646258532344708,-0.312057424465397,-0.0236741642732874,4.08168316783628,0.804155122422921,0.27525910588912,0.0588374837055064,0.00794696763446725,5.33796364243,0.0258872368810926,0.819305123391412,4.33122861994801,0.853319461089453,0.292087863831002,0.0624346826718805,0.0274699276402189,546209.984396189,184144.99050762
11.4121787027085,5.99291407356908,0.0158852292902584,-0.447212808077806,0.00423229280191799,3.85934935440878,0.756594545775299,0.274808114759199,0.0434478214747219,0.0172773782553142,5.38632952060608,0.0154772077536942,0.7178112185947,4.09530178871141,0.802851131655983,0.291609300059896,0.0461041291319688,0.0164234514104183,545753.155720314,183754.505938604
12.7431710726095,6.3427529198286,-0.0589484137583477,-0.425849226462669,-0.0345534740696488,3.47314190549963,0.684701280027216,0.249615542043794,0.0478075352732546,-0.013597119877224,5.40318633767037,0.0163707017049515,0.593325148875094,3.68548243547651,0.726562464117221,0.264876506879154,0.0507303865857037,0.01737157168686,545070.737503907,183973.184573903
13.4753391399343,4.81652152359382,0.247286053330617,-0.374662600778533,0.0115974743590326,4.10733561998092,0.809549478107187,0.270119629574809,0.0518309777211862,-0.0172977059434529,5.3694529881113,0.0199925233065095,0.731927637350614,4.35844940861093,0.859043616239462,0.286634170835059,0.0549998137716538,0.0212148237796797,546484.064571135,183860.978230394
11.6294063358664,4.18413803842167,0.356287237881474,-0.28062862370186,-0.00481522790012555,5.67690317225675,1.1253090779946,0.349233410188123,0.0713470675531439,-0.00942461585202806,5.39169419660858,0.0326002040467049,0.543523107975606,6.02397699216479,1.19410808837503,0.37058480020405,0.075709075944607,0.0345933113809231,547125.073423412,184090.718619019
11.0286653119118,10.0966490488966,-0.889284504695612,-0.446520218941473,0.027565446099903,3.87771710174709,0.768391346890471,0.277717624478599,0.0513653186038978,0.0814695931569072,5.35232596175681,0.02953018258388,0.316949613281497,4.11479250116616,0.81536916417171,0.294696691032812,0.0545056852435426,0.0313355953170154,544623.491155958,183472.216219054
11.6385805270986,9.27367773668055,-0.701053845414926,-0.463777416646374,0.0214759735355345,3.68417975108892,0.728622518992113,0.259435742561126,0.046319068580256,-0.052162864726614,5.36314367190917,0.0224633752918398,0.380099927420855,3.90942268735869,0.773168954480651,0.275297093628627,0.0491509181959579,0.0238367384150067,544814.291074368,183345.366503949
9.45553671733904,9.76651281994763,-0.81031734516789,-0.455726213398387,0.016132327330992,4.49582094547005,0.881786424945921,0.346851178178712,0.060106252507079,0.000763244500076302,5.38306078933745,0.0278346277774315,0.344170829182856,4.7706859029688,0.93569697680185,0.368056923582017,0.0637810213070718,0.0295363778857729,544775.294383954,183795.299467564
10.1655422132673,11.3306242055034,-1.13567836697419,-0.516870561678122,0.0247672904520043,4.2119067380316,0.831797894094063,0.314404417810361,0.055665999156881,0.0952306843256411,5.38832492011289,0.0364583739129932,0.316328919273028,4.4694137830362,0.882652253193502,0.333626437100506,0.0590693002842977,0.0386873615701119,544523.793492461,183763.879205306
10.4889594045552,8.32130935024692,-0.477341986333648,-0.503629888094351,0.0180798230978776,4.11524853086214,0.807518593451779,0.29571503518512,0.0488817187484947,-0.017559039464458,5.40114424017353,0.0248548751430788,0.529268560228728,4.36684609808108,0.85688856760349,0.31379442525954,0.0518702433604032,0.0263744494950606,545279.25848268,183558.623580683
11.8853027481964,3.31184901187431,0.496501944717463,-0.165942440599144,0.0334706111399271,6.01807522998782,1.22562481247867,0.338571248690662,0.0654216014354687,-0.0499065678818344,5.33987839131378,0.0215934034823989,0.394689940109018,6.38600758591974,1.30055691410758,0.359270776765824,0.0694213393957135,0.0229135783742445,548796.970221973,183714.648135748
14.3911394494116,4.94182030316517,0.161138854835139,-0.209102709795477,0.0154863638472927,4.72668110024361,0.953565531564416,0.304286528920365,0.0657824316015374,0.00465199600906359,5.37692766665183,0.0174682368513896,0.347715177335983,5.01566035797799,1.01186450576396,0.322889961942628,0.0698042299528574,0.0185362078044083,547990.522621367,184130.711289126
12.5562475745237,5.28483396763263,0.10000636387463,-0.244100283980515,0.0105918578933836,5.21847878591407,1.04144280465233,0.326491334332306,0.0684311099534682,0.00823890535906518,5.3838982738101,0.0186387456738029,0.364078785813871,5.53752551110531,1.10511440895111,0.346452322063675,0.0726148428816901,0.0197782790537125,547567.10536734,184025.893037428
12.5243360535024,4.94504505331498,0.157957164640291,-0.206464987708598,0.0184321430251632,5.15984676441162,1.04934350586192,0.325538425258784,0.0670749335535989,0.0110372152287995,5.33732186308266,0.0485184088074085,0.347251018584343,5.47530885215982,1.1134981422762,0.345441154150406,0.0711757527330234,0.0514847214200566,548325.25753854,183858.012211305
11.0066892046017,4.42844547592535,0.265204716476455,-0.180160951387655,0.011084574767016,5.63189827264684,1.13117354574026,0.353880792426083,0.0749842938912536,-0.00875688175406562,5.36683635520974,0.032754423180289,0.29013890554844,5.97622058844283,1.20033109724081,0.375516313535487,0.0795686745868995,0.034756959145254,547586.502292784,184274.249890995
11.953420713721,4.1169271811944,0.317414293075761,-0.142528072747311,0.0191537686783457,5.42837704331274,1.12659593628247,0.335011079255492,0.0703777377159872,-0.0391381184124124,5.37755068230298,0.0269155790454375,0.303961015363154,5.76025650279182,1.19547362244935,0.355492946122088,0.074680483337041,0.0285611404634991,548230.873808389,184460.612744587
9.93803126436286,2.40720995991967,0.691385745501107,-0.154047631769559,0.0279702936892456,7.24218265597053,1.47838768777836,0.406558110298164,0.0753355227188382,0.0277950082767475,5.35069270420539,0.0178681968828052,0.3929164073266,7.68495434373921,1.56877317552278,0.431414210899874,0.0799413768000876,0.0189606205438766,548639.104256227,184113.852828076
14.6030088417888,0.00488055040537393,1.18507311056856,-0.0378013847046009,-0.02474797590713,4.29174588074777,0.868963453235052,0.217045145155598,0.0607794220602374,0.0310422456938684,5.34786137736231,0.0194859925764199,0.571316960582848,4.55413412160861,0.922090035796594,0.230314825003194,0.0644953470189969,0.0206773248350445,549646.631549521,186564.2090534
18.1686059014332,0.503832462901095,1.07542568320077,-0.0417251706489386,-0.0185274236367244,3.45518505614733,0.705581331203583,0.159651510514975,0.0429369858149864,-0.117547263516215,5.28065891250774,0.0288865619990696,0.562386904520861,3.66642774243918,0.748719077338379,0.16941226526579,0.0455620620634193,0.0306526251346933,549679.899363617,186995.695161742
11.1168687850845,0.494302461880751,1.08967713079214,-0.0594628285077923,-0.0328749832936939,5.64047941812818,1.13002187465425,0.333822957614206,0.0979684912529687,0.0248737820435084,5.37706534617456,0.0269071976504281,0.519239230154089,5.9853263669593,1.19910901542716,0.35423218524352,0.103958077028531,0.0285522466477747,549300.619347925,186072.676416751
15.0971388646771,0.94425431203942,0.976738543462651,-0.0286450971644109,-0.00578893453957414,5.08908681880519,1.02194786420823,0.296523519611879,0.0762977879505945,0.00206309223881589,5.36238437298115,0.0175709374541076,0.465924254423587,5.40022279355253,1.08442758919474,0.31465233870945,0.0809624728872622,0.0186451873041606,548845.8847077,186314.868422734
15.639470698663,0.674732572742341,1.04221651469126,-0.0423132954316019,-0.0302089602139228,4.45419785629445,0.900226711077175,0.228072882209271,0.0647860690461961,-0.0111808230417571,5.35041649460068,0.024785255245667,0.578371934876698,4.72651806639868,0.955264662917492,0.242016774511796,0.0687469519040503,0.0263005731847767,549671.327043512,186057.137818779
13.5773754747589,1.64610604765598,0.81514856143188,-0.00460304386818148,-0.00037214284476909,5.71266740821744,1.15322118334188,0.343082125684903,0.0856096793149323,0.0341836951694878,5.3489010110874,0.0258996890684647,0.35624896136254,6.06192777766039,1.22372668064496,0.364057439212453,0.0908436735401896,0.0274831411279172,548717.172551834,185924.396827866
11.6198015784372,0.83991513642143,1.08082905920184,-0.248723900610501,-0.0355758423254988,3.70071993371724,0.746220228662207,0.214646619600259,0.0733447132340599,-0.0310286068992366,5.49923989615644,0.0350619637560309,0.836901394364819,3.92697410167313,0.791842550797304,0.227769658682392,0.0778288534456827,0.0372055778577746,546122.074433413,185148.750033642
17.0190948244001,2.46124271040751,0.758751580692162,-0.327780546273438,-0.0513945590138262,2.42011851562396,0.485258014870788,0.156790471303257,0.0429246472919127,-0.0265223347478468,5.52349511967514,0.0204985368035288,0.788045128238102,2.56807942888256,0.514925660724829,0.166376308184595,0.0455489691892135,0.0217517738687117,545776.046209128,185225.401984751
18.3081937965854,4.7197178688949,0.305073769426437,-0.43387654860323,-0.0657737563314629,2.40875964754109,0.480522767177903,0.166381812172592,0.0371606958390803,0.0944978174480839,5.45147885817153,0.0335295468918451,0.713543103531844,2.55602610369593,0.509900910030905,0.176554043292575,0.0394326219692178,0.0355794722765883,544888.449306201,184703.419510132
14.5108173971268,2.17237489095425,0.809099050131259,-0.293300921068482,-0.0492094194333177,2.65982900085123,0.531102358146993,0.17672874882846,0.0441446583729981,0.034082346670305,5.5641812722257,0.028247164518997,0.797266725736096,2.8224453047789,0.563572829918484,0.187533569710948,0.0468435691602965,0.0299741362487758,545722.687775161,184772.32831276
13.8452272315447,2.64174700694416,0.715653995268111,-0.29565291643376,-0.0767001960903667,2.52820105512381,0.503815986720097,0.17717732089641,0.0412709613070735,0.034754587146383,5.52075288588838,0.0239715686459661,0.733854845006579,2.68276990561708,0.53461822761373,0.188009566523764,0.0437941803505346,0.0254371395121037,545171.909139276,184963.716556634
15.4500687051756,3.24556793114752,0.587861088641206,-0.336020995991229,-0.0415513917496274,2.71301414577593,0.537693319497452,0.188709693397354,0.0405196261303713,-0.0188552928330252,5.52057229371986,0.0246496716955369,0.783905108365886,2.87888207666485,0.570566748667256,0.200247003820611,0.0429969101346223,0.0261567003439484,545711.099690361,184409.731102859
14.8540768195867,1.48112914812411,0.942289139424163,-0.255524951013613,-0.0286869968742652,3.62624130315407,0.728553096066359,0.212500814964865,0.0671372558065879,0.00152807602073109,5.33187000251894,0.0257265557960979,0.835330600870648,3.84794200559774,0.773095287184455,0.22549266410259,0.0712418852363819,0.0272994228544733,546485.404368799,184692.533362031
13.4872437078188,0.861117648685823,1.07392597023876,-0.249071219474551,-0.0214059974444115,4.43679720259986,0.89157942194377,0.251150491394869,0.0898793358710843,0.0200285113554401,5.3663203781867,0.0280478026611109,0.836374092883576,4.70805357364194,0.946088696866354,0.266505299778107,0.0953743678427454,0.0297625858297216,546667.252326649,185213.351990512
11.7748781074979,0.90462526932617,1.0431241071381,-0.200918070379185,0.00704325512138108,5.39333765654365,1.08034816755264,0.311822525453031,0.102900929412283,-0.0459132812427308,5.37255623546094,0.0166654306882283,0.691414641378916,5.72307488223009,1.14639836322545,0.330886693320339,0.109192073995785,0.0176843197750888,547148.951131057,185125.975927868
14.8654610295964,2.21937822714359,0.74693991960535,-0.180289330770413,0.0160132477350827,4.84806650618965,0.973540327338549,0.280045194259014,0.0665117612927121,0.0430677225611132,5.3731693025659,0.0215630060967438,0.494245590818361,5.14446701019941,1.03306051818753,0.297166563493101,0.070578149314528,0.0228813225568997,547619.919744126,184825.752733639
11.3265674137312,1.46647611101311,0.920151926045503,-0.191902895435792,-0.00863966047368372,5.52297763142249,1.10085732282955,0.327417527612932,0.0865127262631139,-0.00876294801090956,5.35411507114675,0.0181800572819498,0.650050807388368,5.86064077022189,1.16816140475849,0.347435140837131,0.0918019308635266,0.0192915474264056,547127.785629467,184611.850118964
9.63248072045659,2.30470999066298,0.727015139464469,-0.19277079236082,0.0493196324747047,7.10860354798698,1.44563877449407,0.415327724587582,0.130127332211175,0.00912199650022101,5.36387948767749,0.0291248679270685,0.379225223390574,7.54320849239912,1.53402206313688,0.440719980807627,0.138083041317804,0.0309055005817112,547492.743296934,185553.991518443
11.0418461887757,2.96351768948367,0.535491974155902,-0.056187658371865,0.0554408890289514,7.05776299456575,1.43879016062773,0.434308724346309,0.115148831099999,0.00351797302992797,5.36780344318869,0.019732129542744,0.208678853388496,7.48925965536854,1.52675473954385,0.460861438635135,0.12218878641633,0.0209385100934621,547943.718951177,185855.671906262
16.4351123283737,3.47443845608069,0.453188198425232,-0.126350390712415,0.0183292142414466,4.90190328900656,1.00004478571345,0.277911432176078,0.0633312152399362,0.00498116923162775,5.35983171207662,0.0149908311057849,0.356712656095992,5.20159525973626,1.06118540293464,0.294902347721873,0.0672031514216494,0.0159073387258036,548374.233731741,185223.846801014
13.3150317973653,3.03770501947745,0.543104359112294,-0.117610665668185,0.037716597138691,5.91087448855466,1.20601030937627,0.330282023494141,0.0772522116280631,0.0220598807510129,5.36568003446614,0.027012392677833,0.288265088383032,6.27225281851552,1.27974322188555,0.350474765921259,0.0819752480041508,0.0286638730760489,547915.628591311,185396.22268338
10.7291281274092,3.93284679547551,0.298800270356423,0.0394324818186573,0.0105222087639888,7.02030573017372,1.4447853110694,0.453504235365109,0.108376161188272,0.00367885337064661,5.36723690527732,0.0273933074789957,0.0942640033613339,7.44951233327403,1.53311642076852,0.481230522486204,0.115002049830236,0.0290680762002792,548369.902160656,185647.305846574
9.4496517230707,1.73218993200518,0.743169890492972,0.142297372266079,0.0215512522515864,7.45267536004696,1.50429648171679,0.508403570731486,0.135498191105178,-0.0441260417406672,5.36441774020754,0.0263958822871001,0.136904261308385,7.90831612531261,1.5962659781731,0.539486286781849,0.143782263133627,0.0280096705475726,548362.62002107,186120.152935447
11.6886571765053,1.02902805469008,0.977275513282607,-0.103327914035267,0.03869292079918,6.50487184592687,1.31767120763962,0.38868831985613,0.104717567380704,-0.0325491515322003,5.36831171374458,0.0176421484201242,0.452866201230321,6.90256591451897,1.3982308306491,0.412451899369937,0.11111977735672,0.0187207519576094,547656.695649344,185994.82307398
10.0315237336385,1.50534625184923,0.883285131635008,-0.145698562054563,0.0386838418962046,7.65724194680479,1.5633637791886,0.405658896188039,0.0745570642008289,0.00609987010959316,5.3598142817126,0.037327217139919,0.494496791232481,8.12538947932315,1.65894452493754,0.430460020746183,0.0791153249793061,0.0396093240292177,548865.521385189,184510.084225008
10.6566976354059,1.33335825645364,0.913060995966847,-0.137480543765956,0.0569403563811557,7.86357877548317,1.59790916710313,0.407251352248615,0.0696444519405932,0.0121008220739419,5.34162902018726,0.0357377642169677,0.52325180075209,8.34434130409078,1.69560194460247,0.432149836192891,0.0739023660245523,0.0379226953255998,549232.978044916,184301.325590658
